Country,Year,Drought,Flood,Earthquake,Extreme weather,Extreme temperature,Volcanic activity,Wildfire,Glacial lake outburst flood,Dry mass movement,Wet mass movement,Fog
Europe,1977,0,70,12,0,0,0,0,0,0,140,0
Europe,1977,0,462,28,5,0,0,0,0,0,0,0
Europe,1977,0,72,244,22,0,0,0,0,0,20,0
Europe,1977,0,552,0,35,0,0,0,0,0,144,0
Europe,1977,0,0,22,0,400,0,0,0,0,0,0
Europe,1977,0,0,3,54,0,0,0,0,0,0,0
Europe,1977,0,500,0,68,0,0,0,0,0,0,0
Europe,1977,0,60,0,0,0,0,0,0,0,40,0
Europe,1977,0,82,1661,0,0,0,0,0,0,13,0
Europe,1977,0,7,55,1,0,0,0,0,0,0,0
Europe,1977,0,80,172,0,0,9,0,0,0,0,0
Europe,1977,0,0,7,454,0,0,0,0,0,30,0
Europe,1977,0,352,29,0,128,0,0,0,0,67,0
Europe,1977,0,138,0,106,1000,0,0,0,0,135,0
Europe,1977,0,16,25000,0,94,0,0,0,0,0,0
Europe,1977,0,39,0,8,16,0,0,0,0,84,0
Europe,1977,0,65,15,21,135,0,0,0,0,0,0
Europe,1977,0,64,295,41,324,0,0,0,0,0,0
Europe,1977,0,29,10,10,195,0,0,0,0,3,0
Europe,1977,0,60,0,36,789,0,0,0,0,0,0
Europe,1977,0,144,3,34,94,0,0,0,0,0,0
Europe,1977,0,53,0,11,3762,0,0,0,0,0,0
Europe,1977,0,56,297,1,58,0,0,0,0,0,0
Europe,1977,0,91,51,48,2782,0,0,0,0,1,0
Europe,1977,0,22,11,54,6630,0,0,0,0,13,0
Europe,1977,0,253,1,18,0,1,0,0,0,23,0
Europe,1977,0,0,4648,0,0,0,0,0,0,0,0
Europe,1977,0,0,4,0,0,0,0,0,0,0,0
Europe,1977,0,0,677,0,0,0,0,0,0,0,0
Europe,1977,0,0,75000,0,0,0,0,0,0,0,0
Europe,1977,0,0,76,0,0,0,0,0,0,0,0
Europe,1977,0,0,90,0,0,0,0,0,0,0,0
Europe,1977,0,0,0,0,0,0,0,0,0,0,0
Europe,1977,0,0,134,0,0,0,0,0,0,0,0
Europe,1977,0,0,29980,0,0,0,0,0,0,0,0
Europe,1977,0,0,2112,82,0,0,0,0,0,40,0
Europe,1977,0,0,90,0,0,0,0,0,0,0,0
Europe,1977,0,0,151,0,0,0,0,0,0,30,0
Europe,1977,0,0,10,0,0,0,0,0,0,0,0
Europe,1977,0,0,0,0,0,0,0,0,0,0,0
Europe,1977,0,0,980,0,0,0,0,0,0,0,0
Europe,1977,0,0,43,0,0,0,0,0,0,0,0
Europe,1977,0,0,19,0,0,0,0,0,0,0,0
Europe,1977,0,0,0,0,0,0,0,0,0,0,0
Europe,1977,0,0,400,27,0,0,0,0,0,0,0
Europe,1977,0,0,3,0,0,0,0,0,0,0,0
Europe,1977,0,0,110002,80,0,0,0,0,0,25,0
Europe,1977,0,0,3500,0,0,0,0,0,0,12000,0
Europe,1977,0,0,56,0,0,0,0,0,0,507,0
Europe,1977,0,0,8,0,0,0,0,0,0,0,0
Europe,1977,0,0,1070,0,12,0,0,0,0,1917,0
Europe,1977,0,0,17,26,0,0,0,0,0,0,0
Europe,1978,0,0,0,23,0,0,0,0,0,0,0
Europe,1978,0,0,0,0,0,0,0,0,0,0,0
Europe,1978,0,0,0,140,0,0,0,0,0,0,0
Europe,1978,0,0,0,43,0,0,0,0,0,166,0
Europe,1978,0,0,0,0,0,0,0,0,0,39,0
Europe,1978,0,0,0,0,0,26,0,0,0,0,0
Europe,1978,0,0,0,0,0,0,0,0,0,100,0
Europe,1978,0,0,0,0,0,0,0,0,0,73,0
Europe,1978,0,0,0,0,0,0,0,0,0,12,0
European Union (27),1978,0,0,945,0,0,0,0,0,0,0,0
European Union (27),1978,0,6,4759,0,0,0,0,0,0,0,0
European Union (27),1978,0,30,36,9,0,0,0,0,0,0,0
European Union (27),1978,0,77,0,12,0,0,0,0,0,28,0
European Union (27),1978,0,82,2,23,0,0,0,0,0,14,0
European Union (27),1978,0,2,23,11,0,0,0,0,0,0,0
European Union (27),1978,0,12,0,42,0,0,0,0,0,0,0
European Union (27),1978,0,0,32,167,5,0,0,0,0,14,0
European Union (27),1978,0,113,0,0,25,0,0,0,0,0,0
European Union (27),1978,0,5,1,48,0,0,0,0,0,0,0
European Union (27),1978,0,13,1,35,0,0,0,0,0,0,0
European Union (27),1978,0,109,0,27,0,0,0,0,0,0,0
European Union (27),1978,0,2,54,28,30,0,0,0,0,0,0
European Union (27),1978,0,121,14,86,103,0,0,0,0,29,0
European Union (27),1978,0,90,143,194,186,0,0,0,0,67,0
European Union (27),1978,0,86,0,39,169,0,0,0,0,13,0
European Union (27),1978,0,64,0,32,349,0,0,0,0,0,0
European Union (27),1978,0,114,32,54,199,0,0,0,0,0,0
European Union (27),1978,0,16,0,28,70932,0,0,0,0,0,0
European Union (27),1978,0,11,1,29,66,0,0,0,0,0,0
European Union (27),1978,0,130,0,41,637,0,0,0,0,0,0
European Union (27),1978,0,59,0,25,3683,0,0,0,0,4,0
European Union (27),1978,0,20,24,1,570,0,0,0,0,0,0
European Union (27),1978,0,24,34,40,0,0,0,0,0,0,0
European Union (27),1978,0,37,0,33,100,0,0,0,0,0,0
European Union (27),1978,0,0,0,31,56894,0,0,11,0,12,0
European Union (27),1978,0,41,0,28,0,0,0,0,0,9,0
European Union (27),1978,0,2,0,12,0,0,0,0,0,0,0
European Union (27),1978,0,6,0,0,0,700,0,0,0,0,0
European Union (27),1978,0,1000,0,0,0,0,0,0,0,28,0
European Union (27),1978,0,0,210,88,0,0,0,0,0,0,0
European Union (27),1978,0,10,0,0,0,0,0,0,0,0,0
European Union (27),1978,0,163,0,0,0,0,0,0,0,0,0
European Union (27),1978,0,2161,516,0,0,0,0,0,0,0,0
European Union (27),1978,0,4,64,0,0,0,0,0,0,0,0
European Union (27),1978,0,77,0,26,0,0,0,0,0,0,0
European Union (27),1978,0,35,0,0,0,0,0,0,0,0,0
European Union (27),1978,0,445,16,0,0,0,0,0,0,0,0
European Union (27),1978,0,55,70,37,0,0,0,0,0,11,0
European Union (27),1978,0,70,2,0,0,0,0,0,0,0,0
European Union (27),1978,0,462,10,5,0,0,0,0,0,0,0
European Union (27),1978,0,72,243,0,0,0,0,0,0,0,0
European Union (27),1978,0,552,0,35,0,0,0,0,0,114,0
European Union (27),1978,0,0,22,0,400,0,0,0,0,0,0
European Union (27),1978,0,0,3,0,0,0,0,0,0,0,0
European Union (27),1978,0,500,0,68,0,0,0,0,0,0,0
European Union (27),1978,0,60,0,0,0,0,0,0,0,27,0
European Union (27),1978,0,76,1661,0,0,0,0,0,0,13,0
European Union (27),1978,0,5,55,1,0,0,0,0,0,0,0
European Union (27),1978,0,58,16,0,0,9,0,0,0,0,0
European Union (27),1978,0,0,7,29,0,0,0,0,0,30,0
European Union (27),1978,0,352,0,0,60,0,0,0,0,0,0
European Union (27),1978,0,28,0,85,1000,0,0,0,0,57,0
European Union (27),1978,0,10,0,0,56,0,0,0,0,0,0
European Union (27),1978,0,35,0,3,16,0,0,0,0,84,0
European Union (27),1978,0,104,10,11,209,0,0,0,0,169,0
European Union (27),1978,0,32,0,62,566,0,0,0,0,0,0
European Union (27),1978,0,16,2,21,135,0,0,0,0,0,0
European Union (27),1978,0,61,295,39,288,0,0,0,0,0,0
European Union (27),1979,0,142,0,67,338,0,0,0,0,0,0
European Union (27),1979,0,29,10,5,195,0,0,0,0,3,0
European Union (27),1979,0,53,0,25,25,0,0,0,0,0,0
European Union (27),1979,0,54,3,27,92,0,0,0,0,0,0
European Union (27),1979,0,44,0,8,3762,0,0,0,0,0,0
European Union (27),1979,0,29,297,1,21,0,0,0,0,0,0
European Union (27),1979,0,30,0,44,2616,0,0,0,0,0,0
European Union (27),1979,0,19,11,52,4074,0,0,0,0,3,0
European Union (27),1979,0,245,1,16,0,1,0,0,0,0,0
European Union (27),1979,0,0,4,0,0,0,0,0,0,0,0
European Union (27),1979,0,0,557,0,0,0,0,0,0,0,0
European Union (27),1979,0,0,75000,0,0,0,0,0,0,0,0
European Union (27),1979,0,0,76,0,0,0,0,0,0,0,0
European Union (27),1979,0,0,0,0,0,0,0,0,0,0,0
European Union (27),1979,0,0,134,0,0,0,0,0,0,0,0
European Union (27),1979,0,0,29980,0,0,0,0,0,0,0,0
European Union (27),1979,0,0,1400,0,0,0,0,0,0,0,0
European Union (27),1979,0,0,1901,82,0,0,0,0,0,40,0
European Union (27),1979,0,0,151,0,0,0,0,0,0,30,0
European Union (27),1979,0,0,10,0,0,0,0,0,0,0,0
European Union (27),1979,0,0,0,0,0,0,0,0,0,0,0
European Union (27),1979,0,0,980,0,0,0,0,0,0,0,0
European Union (27),1979,0,0,0,0,0,0,0,0,0,0,0
European Union (27),1979,0,0,3,0,0,0,0,0,0,0,0
European Union (27),1979,0,0,2,80,0,0,0,0,0,25,0
European Union (27),1979,0,0,56,0,0,0,0,0,0,507,0
European Union (27),1979,0,0,8,0,0,0,0,0,0,0,0
European Union (27),1979,0,0,0,0,0,0,0,0,0,0,0
European Union (27),1979,0,0,2,26,0,0,0,0,0,0,0
European Union (27),1979,0,0,0,140,0,0,0,0,0,0,0
European Union (27),1979,0,0,0,27,0,0,0,0,0,0,0
European Union (27),1979,0,0,0,43,0,0,0,0,0,21,0
European Union (27),1979,0,0,0,0,12,0,0,0,0,1917,0
European Union (27),1979,0,0,0,0,0,26,0,0,0,0,0
European Union (27),1979,0,0,0,0,0,0,0,0,0,0,0
European Union (27),1979,0,0,0,0,0,0,0,0,0,100,0
European Union (27),1979,0,0,0,0,0,0,0,0,0,28,0
European Union (27),1979,0,0,0,0,0,0,0,0,0,12,0
Fiji,1979,0,0,0,9,0,0,0,0,0,0,0
Fiji,1979,0,0,0,0,0,0,0,0,0,0,0
Fiji,1979,0,0,0,0,0,0,0,0,0,0,0
Fiji,1979,0,1,0,0,0,0,0,0,0,0,0
Fiji,1979,0,19,0,1,0,0,0,0,0,0,0
Fiji,1979,0,10,0,0,0,0,0,0,0,0,0
Fiji,1979,0,4,0,0,0,0,0,0,0,0,0
Fiji,1979,0,0,0,16,0,0,0,0,0,0,0
Fiji,1979,0,4,0,0,0,0,0,0,0,0,0
Fiji,1979,0,6,0,1,0,0,0,0,0,0,0
Fiji,1979,0,12,0,2,0,0,0,0,0,0,0
Fiji,1979,0,15,0,2,0,0,0,0,0,0,0
Fiji,1979,0,0,0,0,0,0,0,0,0,0,0
Fiji,1979,0,0,0,200,0,0,0,0,0,0,0
Fiji,1979,0,0,0,6,0,0,0,0,0,0,0
Fiji,1979,0,0,0,23,0,0,0,0,0,0,0
Fiji,1979,0,0,0,0,0,0,0,0,0,0,0
Fiji,1979,0,0,0,2,0,0,0,0,0,0,0
Fiji,1979,0,0,0,3,0,0,0,0,0,0,0
Fiji,1979,0,0,0,59,0,0,0,0,0,0,0
Fiji,1979,0,0,0,0,0,0,0,0,0,0,0
Fiji,1979,0,0,0,0,0,0,0,0,0,0,0
Fiji,1979,0,0,0,53,0,0,0,0,0,0,0
Fiji,1979,0,0,0,18,0,0,0,0,0,0,0
Fiji,1979,0,0,0,0,0,0,0,0,0,0,0
Fiji,1979,0,0,0,32,0,0,0,0,0,0,0
Fiji,1979,0,0,0,1,0,0,0,0,0,0,0
Fiji,1979,0,0,0,1,0,0,0,0,0,0,0
Fiji,1979,0,0,0,21,0,0,0,0,0,0,0
Fiji,1979,0,0,0,25,0,0,0,0,0,0,0
Fiji,1979,0,0,0,12,0,0,0,0,0,0,0
Fiji,1979,0,0,0,1,0,0,0,0,0,0,0
Fiji,1979,0,0,0,17,0,0,0,0,0,0,0
Fiji,1979,0,0,0,7,0,0,0,0,0,0,0
Fiji,1979,0,0,0,2,0,0,0,0,0,0,0
Fiji,1979,0,0,0,47,0,0,0,0,0,0,0
Fiji,1979,0,0,0,7,0,0,0,0,0,0,0
Fiji,1980,0,0,0,1,0,0,0,0,0,0,0
Fiji,1980,0,0,0,8,0,0,0,0,0,0,0
Fiji,1980,0,0,0,6,0,0,0,0,0,0,0
Fiji,1980,0,0,0,1,0,0,0,0,0,0,0
Fiji,1980,0,0,0,0,0,0,0,0,0,0,0
Finland,1980,0,0,0,0,0,0,0,0,0,0,0
Finland,1980,0,0,0,0,0,0,0,0,0,0,0
Finland,1980,0,0,0,0,225,0,0,0,0,0,0
France,1980,0,0,0,12,0,0,0,0,0,16,0
France,1980,0,0,0,9,0,0,0,0,0,0,0
France,1980,0,0,0,0,20,0,0,0,0,0,0
France,1980,0,0,0,0,23,0,0,0,0,0,0
France,1980,0,0,0,6,4807,0,0,0,0,0,0
France,1980,0,35,0,0,0,0,0,0,0,0,0
France,1980,0,26,0,0,0,0,0,0,0,0,0
France,1980,0,3,0,0,0,0,0,0,0,0,0
France,1980,0,6,0,0,0,0,0,0,0,0,0
France,1980,0,0,0,0,0,0,0,0,0,0,0
France,1980,0,18,0,11,0,0,0,0,0,14,0
France,1980,0,23,0,4,0,0,0,0,0,0,0
France,1980,0,10,0,0,0,0,0,0,0,0,0
France,1980,0,3,0,48,0,0,0,0,0,0,0
France,1980,0,4,0,12,0,0,0,0,0,0,0
France,1980,0,13,0,0,0,0,0,0,0,0,0
France,1980,0,4,0,1,0,0,0,0,0,0,0
France,1980,0,36,0,99,0,0,0,0,0,11,0
France,1980,0,5,0,6,0,0,0,0,0,0,0
France,1980,0,3,0,14,0,0,0,0,0,0,0
France,1980,0,23,0,5,0,0,0,0,0,0,0
France,1980,0,10,0,6,19490,0,0,0,0,0,0
France,1980,0,3,0,0,8,0,0,0,0,0,0
France,1980,0,25,0,53,3,0,0,0,0,0,0
France,1980,0,6,0,0,0,0,0,0,0,0,0
France,1980,0,2,0,2,0,0,0,0,0,0,0
France,1980,0,14,0,8,0,0,0,0,0,0,0
France,1980,0,20,0,3,3275,0,0,0,0,0,0
France,1980,0,5,0,0,0,0,0,0,0,0,0
France,1980,0,1,0,2,0,0,0,0,0,0,0
France,1980,0,14,0,6,3,0,0,0,0,0,0
France,1980,0,8,0,8,1435,0,0,0,0,0,0
France,1980,0,2,0,18,1924,0,0,0,0,0,0
France,1980,0,2,0,0,0,0,0,0,0,0,0
France,1980,0,0,0,2,0,0,0,0,0,0,0
France,1980,0,2,0,8,0,0,0,0,0,0,0
France,1980,0,0,46,0,0,0,0,0,0,0,0
France,1980,0,0,1,5,0,0,0,0,0,0,0
France,1980,0,0,11,0,0,0,0,0,0,0,0
France,1980,0,0,0,23,0,0,0,0,0,0,0
France,1980,0,0,0,0,0,0,0,0,0,0,0
France,1980,0,0,0,4,0,0,0,0,0,0,0
France,1980,0,0,0,0,0,0,0,0,0,0,0
France,1980,0,0,0,43,5,0,0,0,0,14,0
France,1980,0,0,0,16,0,0,0,0,0,0,0
France,1980,0,0,0,6,0,0,0,0,0,9,0
France,1980,0,0,0,11,0,0,0,0,0,0,0
France,1980,0,0,0,5,1388,0,0,0,0,0,0
France,1980,0,0,0,5,0,0,0,0,0,0,0
France,1980,0,0,0,5,0,0,0,0,0,0,0
France,1980,0,0,0,11,7,0,0,0,0,0,0
France,1980,0,0,0,0,12,0,0,0,0,0,0
France,1980,0,0,0,0,0,0,0,0,0,0,0
France,1980,0,0,0,0,0,0,0,0,0,0,0
France,1980,0,0,0,0,0,0,0,0,0,28,0
France,1980,0,0,0,0,0,0,0,0,0,40,0
France,1980,0,0,0,0,0,0,0,0,0,30,0
France,1980,0,0,0,0,0,0,0,0,0,21,0
France,1980,0,0,0,0,0,0,0,0,0,114,0
French Guiana,1980,0,0,0,0,0,0,0,0,0,0,0
French Guiana,1980,0,0,0,0,0,0,0,0,0,0,0
French Guiana,1980,0,0,0,0,0,0,0,0,0,10,0
French Polynesia,1980,0,0,0,0,0,0,0,0,0,0,0
French Polynesia,1980,0,0,0,0,0,0,0,0,0,0,0
French Polynesia,1980,0,0,0,7,0,0,0,0,0,0,0
French Polynesia,1980,0,0,0,1,0,0,0,0,0,0,0
French Polynesia,1980,0,0,0,0,0,0,0,0,0,10,0
French Polynesia,1980,0,0,0,0,0,0,0,0,0,13,0
Gabon,1980,0,0,0,0,0,0,0,0,0,0,0
Gabon,1981,0,1,0,0,0,0,0,0,0,0,0
Gabon,1981,0,0,0,0,0,0,0,0,0,0,0
Gabon,1981,0,0,0,0,0,0,0,0,0,0,0
Gabon,1981,0,0,0,0,0,0,0,0,0,0,0
Gabon,1981,0,0,0,0,0,0,0,0,0,0,0
Gambia,1981,0,0,0,0,0,0,0,0,0,0,0
Gambia,1981,0,0,0,0,0,0,0,0,0,0,0
Gambia,1981,0,0,0,0,0,0,0,0,0,0,0
Gambia,1981,0,0,0,0,0,0,0,0,0,0,0
Gambia,1981,0,0,0,0,0,0,0,0,0,0,0
Gambia,1981,0,0,0,0,0,0,0,0,0,0,0
Gambia,1981,0,0,0,0,0,0,0,0,0,0,0
Gambia,1981,0,0,0,0,0,0,0,0,0,0,0
Gambia,1981,0,0,0,0,0,0,0,0,0,0,0
Gambia,1981,0,0,0,0,0,0,0,0,0,0,0
Gambia,1981,0,0,0,0,0,0,0,0,0,0,0
Gambia,1981,0,0,0,0,0,0,0,0,0,0,0
Gambia,1981,0,0,0,0,0,0,0,0,0,0,0
Gambia,1981,0,0,0,0,0,0,0,0,0,0,0
Gambia,1981,0,0,0,0,0,0,0,0,0,0,0
Gambia,1981,0,0,0,0,0,0,0,0,0,0,0
Gambia,1981,0,0,0,0,0,0,0,0,0,0,0
Gambia,1981,0,0,0,0,0,0,0,0,0,0,0
Gambia,1981,0,0,0,0,0,0,0,0,0,0,0
Gambia,1981,0,0,0,0,0,0,0,0,0,0,0
Gambia,1981,0,0,0,0,0,0,0,0,0,0,0
Gambia,1981,0,0,0,0,0,0,0,0,0,0,0
Gambia,1981,0,0,0,0,0,0,0,0,0,0,0
Gambia,1981,0,0,0,0,0,0,0,0,0,0,0
Gambia,1981,0,0,0,0,0,0,0,0,0,0,0
Gambia,1981,0,0,0,0,0,0,0,0,0,0,0
Gambia,1981,0,0,0,0,0,0,0,0,0,0,0
Gambia,1981,0,0,0,0,0,0,0,0,0,0,0
Gambia,1981,0,53,0,0,0,0,0,0,0,0,0
Gambia,1981,0,1,0,0,0,0,0,0,0,0,0
Gambia,1981,0,0,0,0,0,0,0,0,0,0,0
Gambia,1981,0,0,0,0,0,0,0,0,0,0,0
Gambia,1981,0,5,0,0,0,0,0,0,0,0,0
Gambia,1981,0,9,0,0,0,0,0,0,0,0,0
Gambia,1981,0,2,0,0,0,0,0,0,0,0,0
Gambia,1981,0,6,0,0,0,0,0,0,0,0,0
Gambia,1981,0,6,0,0,0,0,0,0,0,0,0
Gambia,1981,0,0,0,3,0,0,0,0,0,0,0
Gambia,1981,0,0,0,2,0,0,0,0,0,0,0
Gambia,1981,0,0,0,4,0,0,0,0,0,0,0
Gambia,1981,0,0,0,10,0,0,0,0,0,0,0
Georgia,1981,0,0,0,0,0,0,0,0,0,0,0
Georgia,1981,0,0,0,0,0,0,0,0,0,0,0
Georgia,1981,0,1,0,0,0,0,0,0,0,0,0
Georgia,1981,0,7,0,0,0,0,0,0,0,0,0
Georgia,1981,0,1,0,0,0,0,0,0,0,0,0
Georgia,1981,0,0,0,0,0,0,0,0,0,0,0
Georgia,1981,0,0,0,0,0,0,0,0,0,0,0
Georgia,1981,0,7,0,0,0,0,0,0,0,0,0
Georgia,1981,0,5,0,0,0,0,0,0,0,0,0
Georgia,1981,0,0,0,0,0,0,0,0,0,0,0
Georgia,1981,0,0,0,0,0,0,0,0,0,0,0
Georgia,1981,0,40,0,0,0,0,0,0,0,0,0
Georgia,1981,0,0,0,0,0,0,0,0,0,0,0
Georgia,1981,0,0,0,0,0,0,0,0,0,0,0
Georgia,1981,0,0,0,0,0,0,0,0,0,0,0
Georgia,1981,0,0,0,0,0,0,0,0,0,0,0
Georgia,1981,0,0,0,0,0,0,0,0,0,0,0
Georgia,1981,0,0,0,0,0,0,0,0,0,18,0
Georgia,1981,0,0,8,0,0,0,0,0,0,0,0
Georgia,1981,0,0,1,0,0,0,0,0,0,0,0
Georgia,1981,0,0,6,0,0,0,0,0,0,0,0
Georgia,1981,0,0,0,0,0,0,0,0,0,0,0
Germany,1981,0,0,1,0,0,0,0,0,0,0,0
Germany,1981,0,5,0,6,0,0,0,0,0,0,0
Germany,1981,0,2,0,11,0,0,0,0,0,0,0
Germany,1981,0,0,0,0,30,0,0,0,0,0,0
Germany,1981,0,7,0,18,0,0,0,0,0,5,0
Germany,1981,0,27,0,22,0,0,0,0,0,0,0
Germany,1981,0,1,0,2,1,0,0,0,0,0,0
Germany,1981,0,0,0,11,12,0,0,0,0,0,0
Germany,1981,0,1,0,18,0,0,0,0,0,0,0
Germany,1981,0,0,0,1,6,0,0,0,0,0,0
Germany,1981,0,3,0,4,10,0,0,0,0,0,0
Germany,1981,0,4,0,0,0,0,0,0,0,0,0
Germany,1982,0,4,0,7,0,0,0,0,0,0,0
Germany,1982,0,7,0,0,0,0,0,0,0,0,0
Germany,1982,0,0,0,5,0,0,0,0,0,0,0
Germany,1982,0,197,0,1,0,0,0,0,0,0,0
Germany,1982,0,0,0,2,0,0,0,0,0,0,0
Germany,1982,0,0,0,64,0,0,0,0,0,0,0
Germany,1982,0,0,0,0,0,0,0,0,0,0,0
Germany,1982,0,0,0,5,0,0,0,0,0,0,0
Germany,1982,0,0,0,0,0,0,0,0,0,0,0
Germany,1982,0,0,0,3,0,0,0,0,0,0,0
Germany,1982,0,0,0,6,0,0,0,0,0,0,0
Germany,1982,0,0,0,15,9355,0,0,0,0,0,0
Germany,1982,0,0,0,8,0,0,0,0,0,0,0
Germany,1982,0,0,0,8,0,0,0,0,0,0,0
Germany,1982,0,0,0,5,0,0,0,0,0,0,0
Germany,1982,0,0,0,1,4,0,0,0,0,0,0
Germany,1982,0,0,0,0,0,0,0,0,0,0,0
Germany,1982,0,0,0,7,8173,0,0,0,0,0,0
Germany,1982,0,0,0,4,0,0,0,0,0,0,0
Germany,1982,0,0,0,0,6,0,0,0,0,0,0
Ghana,1982,0,0,0,0,0,0,0,0,0,0,0
Ghana,1982,0,0,0,0,0,0,0,0,0,0,0
Ghana,1982,0,0,0,0,0,0,0,0,0,0,0
Ghana,1982,0,0,0,0,0,0,0,0,0,0,0
Ghana,1982,0,0,0,0,0,0,0,0,0,0,0
Ghana,1982,0,0,0,0,0,0,0,0,0,0,0
Ghana,1982,0,7,0,0,0,0,0,0,0,0,0
Ghana,1982,0,5,0,0,0,0,0,0,0,0,0
Ghana,1982,0,145,0,0,0,0,0,0,0,0,0
Ghana,1982,0,52,0,0,0,0,0,0,0,0,0
Ghana,1982,0,12,0,0,0,0,0,0,0,0,0
Ghana,1982,0,4,0,0,0,0,0,0,0,0,0
Ghana,1982,0,56,0,0,0,0,0,0,0,0,0
Ghana,1982,0,0,0,0,0,0,0,0,0,0,0
Ghana,1982,0,40,0,0,0,0,0,0,0,0,0
Ghana,1982,0,63,0,0,0,0,0,0,0,0,0
Ghana,1982,0,20,0,0,0,0,0,0,0,0,0
Ghana,1982,0,5,0,0,0,0,0,0,0,0,0
Ghana,1982,0,25,0,0,0,0,0,0,0,0,0
Ghana,1982,0,10,0,0,0,0,0,0,0,0,0
Ghana,1982,0,0,0,20,0,0,0,0,0,0,0
Ghana,1982,0,34,0,0,0,0,0,0,0,0,0
Ghana,1982,0,32,0,0,0,0,0,0,0,0,0
Ghana,1982,0,7,0,0,0,0,0,0,0,0,0
Ghana,1982,0,9,0,0,0,0,0,0,0,0,0
Ghana,1982,0,0,0,0,0,0,0,0,0,0,0
Ghana,1982,0,8,0,0,0,0,0,0,0,0,0
Ghana,1982,0,0,22,0,0,0,0,0,0,0,0
Greece,1982,0,0,1,3,0,0,0,0,0,0,0
Greece,1982,0,27,0,0,0,0,0,0,0,0,0
Greece,1982,0,15,0,0,0,0,0,0,0,0,0
Greece,1982,0,14,0,0,0,0,0,0,0,0,0
Greece,1982,0,9,0,0,0,0,0,0,0,0,0
Greece,1982,0,3,0,0,0,0,0,0,0,0,0
Greece,1982,0,1,0,0,27,0,0,0,0,0,0
Greece,1982,0,11,0,0,0,0,0,0,0,0,0
Greece,1982,0,0,0,2,0,0,0,0,0,0,0
Greece,1982,0,0,0,0,0,0,0,0,0,0,0
Greece,1982,0,1,0,3,0,0,0,0,0,0,0
Greece,1982,0,2,0,0,16,0,0,0,0,0,0
Greece,1982,0,1,0,0,0,0,0,0,0,0,0
Greece,1982,0,1,0,0,5,0,0,0,0,0,0
Greece,1982,0,0,3,0,0,0,0,0,0,0,0
Greece,1982,0,3,0,0,0,0,0,0,0,0,0
Greece,1982,0,4,0,0,0,0,0,0,0,0,0
Greece,1982,0,23,3,0,0,0,0,0,0,0,0
Greece,1982,0,8,2,0,0,0,0,0,0,0,0
Greece,1982,0,17,0,0,0,0,0,0,0,0,0
Greece,1982,0,0,0,0,0,0,0,0,0,0,0
Greece,1982,0,0,4,0,0,0,0,0,0,0,0
Greece,1982,0,0,14,0,0,0,0,0,0,0,0
Greece,1982,0,0,103,0,0,0,0,0,0,0,0
Greece,1982,0,0,151,0,0,0,0,0,0,0,0
Greece,1982,0,0,3,0,0,0,0,0,0,0,0
Greece,1982,0,0,2,0,0,0,0,0,0,0,0
Greece,1982,0,0,476,0,0,0,0,0,0,0,0
Greece,1982,0,0,56,0,0,0,0,0,0,0,0
Greece,1982,0,0,8,0,0,0,0,0,0,0,0
Greece,1982,0,0,53,0,0,0,0,0,0,0,0
Greece,1982,0,0,70,0,0,0,0,0,0,0,0
Greece,1982,0,0,2,0,0,0,0,0,0,0,0
Greece,1982,0,0,9,0,0,0,0,0,0,0,0
Greece,1982,0,0,19,0,0,0,0,0,0,0,0
Greece,1982,0,0,50,0,0,0,0,0,0,0,0
Greece,1982,0,0,1,0,0,0,0,0,0,0,0
Greece,1982,0,0,24,0,0,0,0,0,0,0,0
Greece,1983,0,0,0,0,0,0,0,0,0,0,0
Greece,1983,0,0,20,0,0,0,0,0,0,0,0
Greece,1983,0,0,0,0,56,0,0,0,0,0,0
Greece,1983,0,0,1,0,0,0,0,0,0,0,0
Greece,1983,0,0,52,0,0,0,0,0,0,0,0
Greece,1983,0,0,0,0,0,0,0,0,0,0,0
Greece,1983,0,0,143,0,0,0,0,0,0,0,0
Greece,1983,0,0,2,0,0,0,0,0,0,0,0
Greece,1983,0,0,1,0,0,0,0,0,0,0,0
Greece,1983,0,0,0,22,0,0,0,0,0,0,0
Greece,1983,0,0,0,43,0,0,0,0,0,0,0
Greece,1983,0,0,0,48,1000,0,0,0,0,0,0
Greece,1983,0,0,0,0,0,0,0,0,0,0,0
Greece,1983,0,0,0,7,0,0,0,0,0,0,0
Greece,1983,0,0,0,0,20,0,0,0,0,0,0
Greece,1983,0,0,0,0,5,0,0,0,0,0,0
Greece,1983,0,0,0,0,3092,0,0,0,0,0,0
Greece,1983,0,0,0,0,0,0,0,0,0,0,0
Greece,1983,0,0,0,0,0,0,0,0,0,0,0
Greece,1983,0,0,0,0,0,0,0,0,0,0,0
Grenada,1983,0,0,0,0,0,0,0,0,0,0,0
Grenada,1983,0,0,0,0,0,0,0,0,0,0,0
Grenada,1983,0,0,0,6,0,0,0,0,0,0,0
Grenada,1983,0,0,0,0,0,0,0,0,0,0,0
Grenada,1983,0,0,0,0,0,0,0,0,0,0,0
Grenada,1983,0,0,0,0,0,0,0,0,0,0,0
Grenada,1983,0,0,0,0,0,0,0,0,0,0,0
Grenada,1983,0,0,0,39,0,0,0,0,0,0,0
Guadeloupe,1983,0,0,0,0,0,0,0,0,0,0,0
Guadeloupe,1983,0,0,1,0,0,0,0,0,0,0,0
Guadeloupe,1983,0,0,0,2000,0,0,0,0,0,0,0
